3480771,	1,3480785,8/13/2010 21:25,637,1019068,I have shopping cart displays product options dropdown menu I want make some other fields page only visible if they select Yes previous option problem shopping cart also includes price modifier text can different each product So if I do works document ready function select id Engraving change function var str select id Engraving option selected text if str Yes 6 95 engraving show else engraving hide However I would rather use something like document ready function select id Engraving change function var str select id Engraving option selected text if str Yes engraving show else engraving hide Which doesn t work I only want perform action if selected option contains word Yes would ignore price modifier I appreciate any help ,420022,904874,2/19/2016 6:39,1/17/2017 14:45,How do I check if string contains substring?,javascript jquery string contains ,12,4,135
469357,	1,469362,1/22/2009 14:36,460,1021855,Any quick way set HTML text input lt input type text gt only allow numeric keystrokes plus ,13370,347833,7/21/2015 14:19,1/29/2017 6:44,HTML Text Input allow only Numeric input,javascript jquery html html5 ,51,14,147
11832914,	1,11832950,8/6/2012 17:17,1233,1022883,I d like round most 2 decimal places but em only if necessary em Input 101 77777779 1 Output 101 789 1 can I do JavaScript ,360705,1438029,1/17/2017 21:25,2/23/2017 23:55,Round to at most 2 decimal places,javascript decimal rounding decimal point ,38,2,222
466345,	1,466376,1/21/2009 18:00,931,1031856,Short simple I ve got huge list date times like strings Jun 1 2005 1 33PMAug 28 1999 12 00AM I m going shoving these back into proper datetime fields database so I need magic them into real datetime objects Any help even if s just kick right direction would appreciated Edit going through Django s ORM so I can t use SQL do conversion insert ,12870,1433392,6/11/2016 15:33,2/28/2017 17:37,Converting string into datetime,python datetime ,14,1,194
166221,	1,,10/3/2008 10:22,2181,1033851,I would like upload file asynchronously jQuery my HTML lt span gt File lt span gt lt input type file id file name file size 10 gt lt input id uploadbutton type button value Upload gt here my Jquery document ready function uploadbutton click function var filename file val ajax type POST url addFile do enctype multipart form data data file filename success function alert Data Uploaded Instead file being uploaded I am only getting filename can I do fix problem h3 Current Solution h3 I am using href http malsup jquery form samples rel noreferrer jQuery Form Plugin upload files ,2138,5371821,1/26/2016 8:31,2/5/2017 2:50,How can I upload files asynchronously?,javascript jquery ajax asynchronous upload ,25,8,1276
224732,	1,,10/22/2008 7:14,576,1034611,I have database account numbers card numbers I match these file update any card numbers account number so I am only working account numbers I created view linking table account card database return Table ID related account number now I need update those records ID matches Account Number Sales Import table account number field needs updated LeadID AccountNumber147 5807811235150 5807811326185 7006100100007267039 RetrieveAccountNumber table I need update LeadID AccountNumber147 7006100100007266957150 7006100100007267039 I tried below but no luck so far UPDATE Sales Lead dbo Sales Import SET AccountNumber SELECT RetrieveAccountNumber AccountNumber RetrieveAccountNumber Sales Lead dbo Sales Import LeadID RetrieveAccountNumber LeadID updates card numbers account numbers but account numbers gets replaced NULL ,,832136,2/5/2013 21:50,1/2/2017 11:40,SQL update from one Table to another based on a ID match,sql sql server select join sql update ,16,0,181
3296644,	1,3296701,7/21/2010 5:57,438,1034884,Can CSS used hide scroll bar would you do ,386263,1922144,11/29/2014 11:30,2/23/2017 15:31,Hiding the scrollbar on an HTML page,css browser scrollbar ,17,3,119
6797984,	1,6797990,7/23/2011 3:08,940,1035513,there any way convert entire user inputted string uppercase even part uppercase lowercase E g Kilometers kilometers ,858922,541136,8/24/2015 1:17,2/28/2017 22:49,How to convert string to lowercase in Python?,python string unicode uppercase lowercase ,6,4,84
2757396,	1,2757401,5/3/2010 10:31,514,1038229,do I comment out block tags XML I e can I comment out lt staticText gt everything inside below lt detail gt lt band height 20 gt lt staticText gt lt reportElement x 180 y 0 width 200 height 20 gt lt text gt lt CDATA Hello World gt lt text gt lt staticText gt lt band gt lt detail gt I could use lt staticText gt but s just single tags I know like Java C I would like something more like comment can used Java C so I can comment out longer blocks XML ,213269,213269,5/3/2010 10:41,1/13/2017 18:38,How do I comment out a block of tags in XML?,xml comments ,6,2,70
9529078,	1,9530204,3/2/2012 6:36,398,1044748,I know Git tracks changes I make my application holds them until I commit changes but here s I m hung up I want revert previous commit I use git reset hard HEAD Git returns HEAD now 820f417 micro do I then revert files my hard drive back previous commit My next steps were git add git commit m revert But none files have changed my hard drive am I doing right wrong ,1241571,508666,5/24/2015 1:59,1/11/2017 12:40,How do I use 'git reset --hard HEAD' to revert to a previous commit?,git head git reset git revert ,2,3,117
1014861,	1,1014958,6/18/2009 19:59,1890,1047437,do I select lt li gt element direct parent anchor element example my CSS would something like li lt active property value Obviously there ways doing JavaScript but I m hoping there some sort workaround exists native CSS Level 2 menu I am trying style being spewed out CMS so I can t move active element lt li gt element unless I theme menu creation module which I d rather not do Any ideas ,123415,123415,11/11/2016 23:15,2/20/2017 18:37,Is there a CSS parent selector?,css css selectors ,25,14,314
589575,	1,,2/26/2009 7:59,566,1048357,I m looking detailed information regarding size basic C types I know depends architecture 16 bits 32 bits 64 bits compiler But there any standards C I m using Visual Studio 2008 32 bit architecture Here I get char 1 byteshort 2 bytesint 4 byteslong 4 bytesfloat 4 bytesdouble 8 bytes I tried find without much success reliable information stating sizes char short int long double float other types I didn t think under different architectures compilers ,2796,15168,5/6/2016 18:09,5/6/2016 18:09,What does the C++ standard state the size of int, long type to be?,c c faq ,24,11,293
3003145,	1,,6/9/2010 4:50,768,1048645,can I get client IP address using PHP I want keep record user logged into my website through his her IP address ,356170,1306684,2/23/2016 16:39,12/29/2016 15:18,How to get the client IP address in PHP?,php environment variables ip address ,21,0,208
94591,	1,94608,9/18/2008 17:18,1003,1048750,I can never remember number I need memory rule ,15054,3184087,10/5/2016 1:36,2/6/2017 22:21,What is the maximum value for an int32?,integer ,39,12,154
53513,	1,53522,9/10/2008 6:20,1835,1049429,example if passed following do I check see if empty ,4872,100297,4/18/2014 9:42,2/3/2017 18:34,Best way to check if a list is empty,python list ,26,3,304
9477906,	1,9478035,2/28/2012 7:20,76,1055595,I want regular expression check blockquote password must eight characters including one uppercase letter one special character alphanumeric characters blockquote here my validation expression which eight characters including one uppercase letter one lowercase letter one number special character 8 d W n Z z I can write password must eight characters including one uppercase letter one special character alphanumeric characters ,989290,1862812,9/22/2015 15:56,11/8/2015 2:40,Password must be 8 characters including 1 uppercase letter, 1 special character, alphanumeric characters,c regex ,8,10,24
153724,	1,153785,9/30/2008 16:01,751,1060930,I would like method convert double string which rounds using half up method i e if decimal rounded 5 always rounds up previous number standard method rounding most people expect most situations I also would like only significant digits displayed i e there should not any trailing zeroes I know one method doing use String format method String format 5g n 0 912385 returns 0 91239 which great however always displays numbers 5 decimal places even if they not significant String format 5g n 0 912300 returns 0 91230 Another method use DecimalFormatter DecimalFormat df new DecimalFormat df format 0 912385 returns 0 91238 However you can see uses half even rounding round down if previous digit even I d like 0 912385 gt 0 912390 912300 gt 0 9123 best way achieve Java ,12149,18160,12/29/2016 17:02,3/1/2017 8:00,How to round a number to n decimal places in Java,java decimal rounding digits ,26,1,213
2835559,	1,2835672,5/14/2010 15:54,636,1066524,I have JSON file class lang json prettyprint override maps id blabla iscategorical 0 id blabla iscategorical 0 masks id valore om points value parameters id valore I wrote script which prints all json text json data open file directory read data json loads json data pprint data can I parse file extract single values ,453712,642572,1/23/2017 8:57,1/23/2017 8:57,Parsing values from a JSON file using Python?,python json parsing ,5,0,209
979975,	1,979995,6/11/2009 8:32,615,1068394,I have URL some GET parameters follows test t html 1 amp b 3 amp c m2 m3 m4 m5 I need get whole value c I tried read URL but I got only m2 do I do using JavaScript ,120457,31493,8/12/2016 18:25,3/3/2017 13:40,How to get the value from the GET parameters?,javascript url ,40,3,192
1672338,	1,1672349,11/4/2009 8:13,426,1069205,Windows s Snipping tool can capture screen but sometimes I want capture screen after 5 seconds such taking image being displayed webcam run script smile camera example So Ruby I could do something like sleep 3system c windows system32 SnippingTool exe but not all computer has Ruby so do I do bat file something runnable most PC Snipping tool problem there no sleep usable bat file ,325418,,,11/3/2016 18:46,How to sleep for 5 seconds in Windows's Command Prompt? (or DOS),windows command line batch file sleep ,31,2,88
1128723,	1,1128728,7/15/2009 0:03,1407,1070642,I have String values like so public static final String VALUES new String AB BC CD AE Given String s there good way testing whether VALUES contains s ,16534,3453226,8/28/2015 16:19,4/26/2016 15:11,How can I test if an array contains a certain value?,java arrays ,23,8,246
28098,	1,28111,8/26/2008 13:56,396,1071769,do I convert value PHP variable string I looking something better than concatenating empty string myText myVar Like ToString method Java NET ,2680,63550,2/2/2014 10:10,1/25/2017 6:36,ToString() equivalent in PHP,php string ,23,1,47
6159900,	1,6159912,5/28/2011 5:44,542,1077707,I m used doing print gt gt f hi there However seems print gt gt getting deprecated recommended way do line above b Update b Regarding all those answers n universal Unix specific IE should I doing r n Windows ,419116,2867928,12/14/2015 18:43,1/1/2017 21:19,Correct way to write line to file in Python,python file io ,8,2,116
159521,	1,159537,10/1/2008 20:22,1023,1078478,I mean 100 MB big such text files can push envelope editors I need look through large XML file but cannot if editor buggy Any suggestions ,17865,164901,3/14/2010 20:24,2/21/2017 8:58,Text editor to open big (giant, huge, large) text files,windows xml editor text editor large files ,2,22,352
1575141,	1,,10/15/2009 21:18,1225,1081123,I have layout two columns left div right div right div has grey background color I need expand vertically depending height user s browser window Right now background color ends last piece content div I ve tried height 100 min height 100 etc ,190874,1317805,4/19/2015 17:10,2/14/2017 13:12,Make div 100% height of browser window,html css height ,22,4,482
4216745,	1,4216767,11/18/2010 15:53,536,1086601,Can somebody recommend best way convert string format January 2 2010 date java Ultimately I want break out month day year integers so I can use Date date new Date date setMonth date setYear date setDay date setlong currentTime date getTime convert date into time ,123891,2053228,2/4/2016 4:33,2/9/2017 9:05,Java string to date conversion,java string date time data conversion ,13,4,209
472906,	1,10380166,1/23/2009 13:39,1641,1087521,do I convert string byte NET C without manually specifying specific encoding I m going encrypt string I can encrypt without converting but I d still like know why encoding comes play here Just give me bytes I say Also why should encoding taken into consideration Can t I simply get bytes string has been stored Why there dependency character encodings ,45603,63550,1/9/2017 1:15,1/9/2017 1:22,How do I get a consistent byte representation of strings in C# without manually specifying an encoding?,c net string ,35,29,387
1135245,	1,1135251,7/16/2009 3:23,958,1088164,I m using MySQL command line utility can navigate through database Now I need see list user accounts can I do I m using MySQL version 5 4 1 ,84916,445131,8/11/2013 20:54,2/21/2017 10:04,How to get a list of MySQL user accounts,mysql mysql5 ,13,0,173
60174,	1,60496,9/12/2008 23:55,2785,1088763,If user input inserted without modification into SQL query then application becomes vulnerable href https stackoverflow 332367 SQL injection like following example class lang php prettyprint override unsafe variable POST user input mysql query INSERT INTO table column VALUES unsafe variable s because user can input something like value DROP TABLE table query becomes INSERT INTO table column VALUES value DROP TABLE table can done prevent happening ,428190,707111,10/1/2016 8:08,2/8/2017 14:25,How can I prevent SQL injection in PHP?,php mysql sql security sql injection ,28,0,2909
995183,	1,995193,6/15/2009 9:22,711,1088921,I am creating web page I have input text field which I want allow only numeric characters like 0 1 2 3 4 5 9 0 9 can I do using jQuery ,45261,576831,9/3/2011 22:13,9/22/2016 9:58,How to allow only numeric (0-9) in HTML  inputbox using jQuery?,jquery html validation numeric ,60,15,284
1960240,	1,1960245,12/25/2009 1:31,569,1089140,I have form name orderproductForm undefined number inputs I want do some kind jQuery get ajax anything like would call page through Ajax send along all inputs form orderproductForm I suppose one way would do something like jQuery get myurl action document orderproductForm action value cartproductid document orderproductForm cartproductid value productid document orderproductForm productid value However I do not know exactly all form inputs there feature function something would just send ALL form inputs Thanks ,25645,451518,7/28/2014 10:19,12/21/2016 9:22,jQuery AJAX submit form,jquery ajax submit form submit html form ,14,1,236
858572,	1,858590,5/13/2009 15:12,473,1089303,We create Set Set myset new HashSet do we create List Java ,93796,2040375,11/8/2014 13:27,2/13/2017 20:37,How to make a new List in Java,java list collections ,19,6,78
2068344,	1,2068371,1/14/2010 23:34,1571,1094426,If I have YouTube video URL there any way use PHP cURL get associated thumbnail YouTube API ,241654,87015,4/27/2015 13:47,2/16/2017 5:59,How do I get a YouTube video thumbnail from the YouTube API?,php curl youtube youtube api youtube data api ,20,0,896
5016505,	1,5016587,2/16/2011 12:38,407,1095956,I ve created database example mydb CREATE DATABASE mydb CHARACTER SET utf8 COLLATE utf8 bin CREATE USER myuser IDENTIFIED PASSWORD HASH GRANT ALL mydb myuser GRANT ALL mydb myuser GRANT CREATE mydb myuser FLUSH PRIVILEGES Now i can login database everywhere but can t create tables grant all privileges database future tables I can t create tables mydb database I always get CREATE TABLE t c CHAR 20 CHARACTER SET utf8 COLLATE utf8 bin ERROR 1142 42000 CREATE command denied user myuser table t ,404395,520567,6/1/2015 18:09,3/24/2016 14:18,MySQL: Grant **all** privileges on database,mysql mariadb mysql error 1142 ,9,6,163
215497,	1,215505,10/18/2008 19:53,1783,1096399,Java there clear rules use each access modifiers namely default package private public protected private while making class interface dealing inheritance ,625,832230,8/7/2016 2:49,1/14/2017 20:32,In Java, difference between default, public, protected, and private,java private public protected access modifiers ,22,10,815
332872,	1,332888,12/2/2008 2:37,1790,1097519,do you safely encode URL using JavaScript such can put into GET string var myUrl http example index html param 1 amp anotherParam 2 var myOtherUrl http example index html url myUrl I assume you need encode myUrl variable second line ,9021,2619912,10/31/2014 13:13,1/26/2017 21:31,Encode URL in JavaScript?,javascript url encoding ,12,3,402
1628088,	1,1628334,10/27/2009 0:27,1601,1104262,do I reset my local branch just like branch remote repository I did git reset hard HEAD But I run git status branch masterChanges committed use git reset HEAD lt file gt unstage modified java mycompany TestContacts java modified java mycompany TestParser java Can you please tell me why I have these modified I haven t touched these files If I did I want remove those ,128983,1264804,2/19/2016 18:18,2/23/2017 18:15,Reset local repository branch to be just like remote repository HEAD,git undo ,15,3,568
400212,	1,,12/30/2008 13:09,2025,1107007,best way copy text clipboard multi browser I have tried function copyToClipboard text if window clipboardData Internet Explorer window clipboardData setData Text text else unsafeWindow netscape security PrivilegeManager enablePrivilege UniversalXPConnect const clipboardHelper Components classes mozilla org widget clipboardhelper 1 getService Components interfaces nsIClipboardHelper clipboardHelper copyString text but Internet Explorer gives syntax error Firefox says unsafeWindow not defined strong Edit strong nice trick without flash href http stackoverflow questions 17527870 does trello access users clipboard does Trello access user 39 s clipboard ,4264,123671,1/12/2015 20:40,1/18/2017 13:56,How do I copy to the clipboard in JavaScript?,javascript clipboard copy paste ,36,7,640
630453,	1,630475,3/10/2009 14:25,3407,1111127,According HTTP 1 1 Spec blockquote strong POST strong method used request origin server accept entity enclosed request new subordinate resource identified Request URI Request Line blockquote other words POST used strong create strong blockquote strong PUT strong method requests enclosed entity stored under supplied Request URI If Request URI refers already existing resource enclosed entity SHOULD considered modified version one residing origin server If Request URI does not point existing resource URI capable being defined new resource requesting user agent origin server can create resource URI blockquote PUT used strong create update strong So which one should used create resource one needs support both ,19268,124119,7/13/2013 23:36,2/14/2017 6:55,PUT vs POST in REST,http rest post put ,28,8,1570
3087975,	1,3088012,6/21/2010 19:45,1124,1111201,I ve got list I have click handler its items lt ul gt lt li gt foo lt li gt lt li gt goo lt li gt lt ul gt can I change mouse pointer into hand pointer like hovering over button Right now pointer turns into text selection pointer I hover over list items ,246114,2680216,4/12/2015 22:57,1/19/2017 11:17,How can I make the cursor a hand when a user hovers over a list item?,css ,17,3,121
966225,	1,966234,6/8/2009 18:24,749,1123133,I have been reading online some places say isn t possible some say then give example others refute example etc ol li do I declare 2 dimensional array JavaScript assuming s possible li li would I access its members myArray 0 1 myArray 0 1 li ol ,388548,2476755,4/20/2015 2:52,1/3/2017 1:07,How can I create a two dimensional array in JavaScript?,javascript arrays multidimensional array ,33,4,167
2706500,	1,2706537,4/24/2010 23:09,1002,1124615,do I generate random int number C ,434051,4322,3/9/2015 21:26,2/27/2017 8:46,How do I generate a random int number in C#?,c random ,21,1,96
2594829,	1,2594855,4/7/2010 18:17,770,1126148,s easy find duplicates one field SELECT name COUNT email usersGROUP emailHAVING COUNT email gt 1 So if we have table class lang none prettyprint override ID NAME EMAIL1 John asd asd com2 Sam asd asd com3 Tom asd asd com4 Bob bob asd com5 Tom asd asd query give us John Sam Tom Tom because they all have same email However I want get duplicates same email strong strong name I want get Tom Tom reason I need I made mistake allowed insert duplicate name email values Now I need remove change duplicates so I need em find em them first ,279776,419956,5/8/2015 7:23,2/22/2017 15:02,Finding duplicate values in a SQL table,sql duplicates ,22,1,266
7352493,	1,7385128,9/8/2011 18:02,779,1127217,I try opening href http eclipse org Eclipse pop up dialog states blockquote Failed load JNI shared library C JDK bin client jvm dll blockquote Following Eclipse force closes Here s few points I d like make ul li I checked see if anything exists path does exist li li My Eclipse href http oracle technetwork java javase overview index html Java SE Development Kit both 64 bit I checked my system can handle 64 bit li li I ve searched problem Google Stack nbsp Overflow only answer I found download 32 bit versions JDK Eclipse li ul Downloading 32 bit versions something I only want do very last resort br would suggested solve issue ,834063,834063,2/18/2013 19:19,1/11/2017 8:19,Failed to load the JNI shared Library (JDK),eclipse jni java ,37,9,160
826782,	1,,5/5/2009 20:29,3518,1131540,anchors act like buttons example em Questions em em Tags em em Users em etc top Stack nbsp Overflow page tabs there CSS standard way disable highlighting effect if user accidentally selects text I realize could done JavaScript little googling yielded Mozilla only moz user select option there standard compliant way accomplish CSS if not best practice approach ,,1063716,7/22/2016 15:45,3/2/2017 17:34,How to disable text selection highlighting using CSS?,css cross browser highlighting textselection ,33,8,1013
2619584,	1,,4/12/2010 2:37,314,1133280,I went Environment Variables System control panel made two new variables one user variables one system variables Both were named JAVA HOME both pointing blockquote C Sun SDK jdk bin blockquote But some reason I still get below error running Java command BUILD FAILEDC Users Derek Desktop eclipse eclipse glassfish setup xml 161 following error occurred while executing line C Users Derek Desktop eclipse eclipse glassfish setup xml 141 following error occurred while executing line C Users Derek Desktop eclipse eclipse glassfish setup xml 137 Please set java home JDK installationTotal time 1 secondC Users Derek Desktop eclipse eclipse glassfish gt lib ant bin ant f setup xmlUnable locate tools jar Expected find C Program Files Java jre6 lib tools jarBuildfile setup xml can I fix problem ,312402,63550,9/6/2015 11:18,9/17/2016 14:36,How to set java_home on Windows 7?,java windows 7 java home system variable ,16,7,86
2389361,	1,2389423,3/5/2010 19:24,2345,1133472,Within my master branch I did git merge some other branch locally but never pushed changes origin master I didn t mean merge so I d like undo doing git status after my merge I getting message branch master Your branch ahead origin master 4 commits Based upon some href http gitready intermediate 2009 03 16 rolling back changes revert html rel noreferrer instructions I found I tried running git revert HEAD m 1 but now I m getting message git status branch master Your branch ahead origin master 5 commits I don t want my branch ahead any number commits do I get back point ,107277,3190005,10/28/2016 16:44,2/16/2017 21:54,Undo a Git merge that hasn't been pushed yet,git undo git merge ,24,5,763
26551,	1,92057,8/25/2008 18:14,717,1136300,I need pass id password cmd bat file time running rather than hardcoding them into file Here s command line looks like test cmd admin 55w0rd gt test log txt ,730,2642204,10/9/2014 13:36,11/15/2016 12:49,How to pass command line parameters to a batch file?,windows batch file command line cmd ,12,2,163
8313941,	1,8313994,11/29/2011 16:08,10,1139286,would best regular expression scenario Given URL class lang none prettyprint override http php net manual function preg match php should I go selecting everything between but not including http php net php class lang none prettyprint override manual function preg match href http wikipedia org wiki Nginx rel nofollow Nginx configuration file ,942767,63550,6/30/2014 17:46,6/30/2014 17:47,Match the path of a URL, minus the filename extension,regex nginx ,11,1,4
627435,	1,627453,3/9/2009 18:16,726,1140204,remove element list index Python I found list remove method but say I want remove last element do I do seems like default remove searches list but I don t want any search performed ,51816,920371,12/16/2014 22:22,2/15/2017 13:09,How to remove an element from a list by index in Python?,python list ,10,7,111
208105,	1,208106,10/16/2008 10:57,3614,1143073,Say I create object follows var myObject ircEvent PRIVMSG method newURI regex http best way remove property regex end up new myObject follows var myObject ircEvent PRIVMSG method newURI ,27929,63550,2/19/2017 8:59,2/19/2017 8:59,How do I remove a property from a JavaScript object?,javascript javascript objects object properties ,18,1,646
171027,	1,171049,10/4/2008 21:33,1700,1145602,best method jQuery add additional row table last row acceptable myTable append lt tr gt lt td gt my data lt td gt lt td gt more data lt td gt lt tr gt there limitations you can add table like such inputs selects number rows ,5441,1709587,12/30/2015 19:39,10/14/2016 5:18,Add table row in jQuery,javascript jquery html table ,27,3,401
7172784,	1,7173011,8/24/2011 8:51,1293,1147288,I use Ubuntu installed Curl I want test my Spring REST application Curl I wrote my POST Java side However I want test Curl I am trying post JSON data example data like value 30 type Tip 3 targetModule Target 3 configurationGroup null name Configuration Deneme 3 description null identity Configuration Deneme 3 version 0 systemId 3 active true I use command curl i H Accept application json H X HTTP Method Override PUT X POST d value 30 type Tip 3 targetModule Target 3 configurationGroup null name Configuration Deneme 3 description null identity Configuration Deneme 3 version 0 systemId 3 active true http localhost 8080 xx xxx xxxx returns error HTTP 1 1 415 Unsupported Media TypeServer Apache Coyote 1 1Content Type text html charset utf 8Content Length 1051Date Wed 24 Aug 2011 08 50 17 GMT error description blockquote em server refused request because request entity format not supported requested resource requested method em blockquote Tomcat log POST ui webapp conf clear HTTP 1 1 415 1051 Any ideas right format Curl command strong EDIT strong my Java side PUT I have tested GET DELETE they work RequestMapping method RequestMethod PUT public Configuration updateConfiguration HttpServletResponse response RequestBody Configuration configuration consider Valid tag configuration setName PUT worked todo If error occurs response sendError HttpServletResponse SC NOT FOUND return configuration ,453596,5136131,9/20/2016 18:46,2/14/2017 21:40,How to POST JSON data with Curl from Terminal/Commandline to Test Spring REST?,json rest spring mvc curl ,13,2,381
273192,	1,273227,11/7/2008 18:56,1950,1150232,most elegant way check if directory file going written exists if not create directory using Python Here I tried import osfile path my directory filename txt directory os path dirname file path try os stat directory except os mkdir directory f file filename Somehow I missed os path exists thanks kanja Blair Douglas I have now def ensure dir file path directory os path dirname file path if not os path exists directory os makedirs directory there flag open makes happen automatically ,13055,2062965,2/16/2017 14:38,2/16/2017 14:38,How to check if a directory exists and create it if necessary?,python exception directory ,21,5,498
